Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1553514,"Aug 19, 2014","Aug 19, 2014",2604626,526134452,2604626,202,280,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553514,SRX674175,G3770.2.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677920,SAMN02952001,simple,186538,Zaire ebolavirus,G3770.2,,,,,,,no,,,,,BI,SRA178666,,public,4CD88CCC084DC7690010380BDB246477,026F3E5BC9C653BA83321926AA94A176
SRR1553515,"Aug 19, 2014","Aug 19, 2014",170509,34442818,170509,202,19,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553515,SRX674178,G3771_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677921,SAMN02952002,simple,186538,Zaire ebolavirus,G3771,,,,,,,no,,,,,BI,SRA178666,,public,DAAF870B9798C5EBF511EED35CD87BB9,BDC990AE2A228D7440FB56D5ACC67DEB
SRR1553516,"Aug 19, 2014","Aug 19, 2014",311250,62872500,311250,202,35,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553516,SRX674177,G3771.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677921,SAMN02952002,simple,186538,Zaire ebolavirus,G3771,,,,,,,no,,,,,BI,SRA178666,,public,BE096D1D71BD9C50C76B65B8DD45C114,0753589F84C46D79C120577849D0D55D
SRR1553517,"Aug 19, 2014","Aug 19, 2014",409690,82757380,409690,202,45,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553517,SRX674180,G3782_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677922,SAMN02952003,simple,186538,Zaire ebolavirus,G3782,,,,,,,no,,,,,BI,SRA178666,,public,31D2A2EB88F8F0C9AF34B1844998FC11,DCEE5C61040D078EAA15FB1152D92D7B
SRR1553518,"Aug 19, 2014","Aug 19, 2014",600458,121292516,600458,202,69,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553518,SRX674179,G3782.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677922,SAMN02952003,simple,186538,Zaire ebolavirus,G3782,,,,,,,no,,,,,BI,SRA178666,,public,75DF97C456207CB47A0E6AA3CB92803F,99A4CAC7DEC6D43332089CAFE7B464F4
SRR1553519,"Aug 19, 2014","Aug 19, 2014",136554,27583908,136554,202,15,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553519,SRX674182,G3786_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677923,SAMN02952004,simple,186538,Zaire ebolavirus,G3786,,,,,,,no,,,,,BI,SRA178666,,public,C7375F158C7FFC5F5E39C1DFFC18A5DE,6BF1699E62C3DEE3F5D546572262E369
SRR1553520,"Aug 19, 2014","Aug 19, 2014",179329,36224458,179329,202,21,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553520,SRX674181,G3786.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677923,SAMN02952004,simple,186538,Zaire ebolavirus,G3786,,,,,,,no,,,,,BI,SRA178666,,public,C2D96B0950DBF3CA20E81559FF3084BA,2AA7069833F9E2E45AB7230031295477
SRR1553521,"Aug 19, 2014","Aug 19, 2014",263992,53326384,263992,202,30,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553521,SRX674184,G3787_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677924,SAMN02952005,simple,186538,Zaire ebolavirus,G3787,,,,,,,no,,,,,BI,SRA178666,,public,8503D34D17B1C7BA61C9D0EF2D330D84,2DA0B73D5AA4358B315ADACC37FB4251
SRR1553522,"Aug 19, 2014","Aug 19, 2014",340774,68836348,340774,202,37,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553522,SRX674183,G3787.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677924,SAMN02952005,simple,186538,Zaire ebolavirus,G3787,,,,,,,no,,,,,BI,SRA178666,,public,B1C173370BFCAD518258A819373AB154,4AC76DA099A0309C159BFEBF667DF413
SRR1553523,"Aug 19, 2014","Aug 19, 2014",530228,107106056,530228,202,57,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553523,SRX674186,G3788_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677925,SAMN02952006,simple,186538,Zaire ebolavirus,G3788,,,,,,,no,,,,,BI,SRA178666,,public,4EFF9E24F38E0CEC82B7EBCDCF998B72,B3C42179FA704671F75C2E9D7D9830F3
SRR1553524,"Aug 19, 2014","Aug 19, 2014",667504,134835808,667504,202,74,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553524,SRX674185,G3788.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677925,SAMN02952006,simple,186538,Zaire ebolavirus,G3788,,,,,,,no,,,,,BI,SRA178666,,public,3B48FDC424565A12077F5BE4257A7D58,45907C3CE84DA05ACD04A81ED6962226
SRR1553525,"Aug 19, 2014","Aug 19, 2014",268475,54231950,268475,202,30,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553525,SRX674188,G3789.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677926,SAMN02952007,simple,186538,Zaire ebolavirus,G3789.1,,,,,,,no,,,,,BI,SRA178666,,public,4A90CD360FF4A41637193E036496F41F,4F27C1AD65DF079A63424C49F8A3B95D
SRR1553526,"Aug 19, 2014","Aug 19, 2014",291472,58877344,291472,202,32,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553526,SRX674187,G3789.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677926,SAMN02952007,simple,186538,Zaire ebolavirus,G3789.1,,,,,,,no,,,,,BI,SRA178666,,public,DBB90A31A8E2A7B1B71F431BC2CF3488,33BE195D7F70DD9D68944146E89F549C
SRR1553527,"Aug 19, 2014","Aug 19, 2014",459210,92760420,459210,202,51,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553527,SRX674190,G3795_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677927,SAMN02952008,simple,186538,Zaire ebolavirus,G3795,,,,,,,no,,,,,BI,SRA178666,,public,A6CC0CAC913242F75ADC063F60CA878A,E2889AEBC837A755F31494D2356CBCA1
SRR1553528,"Aug 19, 2014","Aug 19, 2014",549583,111015766,549583,202,62,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553528,SRX674189,G3795.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677927,SAMN02952008,simple,186538,Zaire ebolavirus,G3795,,,,,,,no,,,,,BI,SRA178666,,public,E7245A364A60C5D9EEC13A87A7E84C88,FE8B575C8329AF48110664E69724CCAC
SRR1553529,"Aug 19, 2014","Aug 19, 2014",788835,159344670,788835,202,87,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553529,SRX674192,G3796_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677928,SAMN02952009,simple,186538,Zaire ebolavirus,G3796,,,,,,,no,,,,,BI,SRA178666,,public,7D5E6D2326BC9854A1D5D1284619A87B,DF255F7B28EFE4EB037F27F96A3E2F13
SRR1553530,"Aug 19, 2014","Aug 19, 2014",1046831,211459862,1046831,202,116,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553530,SRX674191,G3796.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677928,SAMN02952009,simple,186538,Zaire ebolavirus,G3796,,,,,,,no,,,,,BI,SRA178666,,public,7A82BD13CA07A6CF3A48A41CC2F3D0DD,77EC8D96B0A465ADB21571AA47201012
SRR1553531,"Aug 19, 2014","Aug 19, 2014",858807,173479014,858807,202,90,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553531,SRX674194,G3798_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677929,SAMN02952010,simple,186538,Zaire ebolavirus,G3798,,,,,,,no,,,,,BI,SRA178666,,public,4F1313901077E344052547A56FCA41FD,E4B77B91338A6A08C049642A2FA93536
SRR1553532,"Aug 19, 2014","Aug 19, 2014",410688,82958976,410688,202,45,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553532,SRX674193,G3798.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677929,SAMN02952010,simple,186538,Zaire ebolavirus,G3798,,,,,,,no,,,,,BI,SRA178666,,public,9BE4CD8E6047C1FAF360555670EC052A,555778F43AB3D530ABD69253D63AD3E2
SRR1553533,"Aug 19, 2014","Aug 19, 2014",509756,102970712,509756,202,55,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553533,SRX674196,G3799_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677930,SAMN02952011,simple,186538,Zaire ebolavirus,G3799,,,,,,,no,,,,,BI,SRA178666,,public,8F6AA41C27A8474D6FC6C2E18C52492C,9BD7F0F3992B464281085BC41F74DD4D
SRR1553534,"Aug 19, 2014","Aug 19, 2014",707804,142976408,707804,202,78,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553534,SRX674195,G3799.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677930,SAMN02952011,simple,186538,Zaire ebolavirus,G3799,,,,,,,no,,,,,BI,SRA178666,,public,4DA10CCBF60F2D407FB64BA9B2BD3EBC,4ED5D073DA0980C1EB0BA3961306F9B9
SRR1553535,"Aug 19, 2014","Aug 19, 2014",236430,47758860,236430,202,26,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553535,SRX674198,G3800_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677931,SAMN02952012,simple,186538,Zaire ebolavirus,G3800,,,,,,,no,,,,,BI,SRA178666,,public,970EE1B744EABB1749D3D70B45073C7A,63A994F8DEBC32DBBA67C45F4737A751
SRR1553536,"Aug 19, 2014","Aug 19, 2014",987105,199395210,987105,202,110,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553536,SRX674197,G3800.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677931,SAMN02952012,simple,186538,Zaire ebolavirus,G3800,,,,,,,no,,,,,BI,SRA178666,,public,DAD3D14C78D0494021717E6B21A68FEC,AE70E7784D889A44090E15843B898B1E
SRR1553537,"Aug 19, 2014","Aug 19, 2014",167674,33870148,167674,202,18,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553537,SRX674200,G3805.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677932,SAMN02952013,simple,186538,Zaire ebolavirus,G3805.1,,,,,,,no,,,,,BI,SRA178666,,public,7EF0E127981F3262D869DE56D5CAD5EF,843B0864DC689AF800A115A2EAD0B5D9
SRR1553538,"Aug 19, 2014","Aug 19, 2014",615820,124395640,615820,202,69,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553538,SRX674199,G3805.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677932,SAMN02952013,simple,186538,Zaire ebolavirus,G3805.1,,,,,,,no,,,,,BI,SRA178666,,public,EF10E91887E71CC7D0C24A81662C7614,880999503B3BE81C6771D549721B0AEA
SRR1553539,"Aug 19, 2014","Aug 19, 2014",113248,22876096,113248,202,12,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553539,SRX674202,G3805.2_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677933,SAMN02952014,simple,186538,Zaire ebolavirus,G3805.2,,,,,,,no,,,,,BI,SRA178666,,public,40FA806CD35E66446E62AF65EFA6BF9B,CD08652D5BBF1198F72B1D0EF86C5C2B
SRR1553540,"Aug 19, 2014","Aug 19, 2014",146589,29610978,146589,202,14,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553540,SRX674201,G3805.2.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677933,SAMN02952014,simple,186538,Zaire ebolavirus,G3805.2,,,,,,,no,,,,,BI,SRA178666,,public,DA9D49E625898343CEEDAC9DC8CF8867,EED8382EB0C9B2F0C710FC85B48DA15A
SRR1553541,"Aug 19, 2014","Aug 19, 2014",348732,70443864,348732,202,37,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553541,SRX674204,G3807_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677934,SAMN02952015,simple,186538,Zaire ebolavirus,G3807,,,,,,,no,,,,,BI,SRA178666,,public,D655643CADFFC944B5A29855E44B3B25,0F8A3EC6F12B89403098F61F7E24E5AB
SRR1553542,"Aug 19, 2014","Aug 19, 2014",799600,161519200,799600,202,88,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553542,SRX674203,G3807.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677934,SAMN02952015,simple,186538,Zaire ebolavirus,G3807,,,,,,,no,,,,,BI,SRA178666,,public,D79FF87A96676970522D0191B7CA875A,9F98F12B51430C1696D231272A30AB4F
SRR1553543,"Aug 19, 2014","Aug 19, 2014",443464,89579728,443464,202,46,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553543,SRX674206,G3808_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677935,SAMN02952016,simple,186538,Zaire ebolavirus,G3808,,,,,,,no,,,,,BI,SRA178666,,public,7830A6D923BF41FCB6FEE8660B29FCCC,F3E15441CDF3D761013247046E22C6BE
SRR1553544,"Aug 19, 2014","Aug 19, 2014",1030231,208106662,1030231,202,119,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553544,SRX674205,G3808.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677935,SAMN02952016,simple,186538,Zaire ebolavirus,G3808,,,,,,,no,,,,,BI,SRA178666,,public,E9229339206EB24175C3EA55A71B2825,0C4D9B6798957893252C6B1FE703FF70
SRR1553545,"Aug 19, 2014","Aug 19, 2014",252662,51037724,252662,202,26,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553545,SRX674208,G3809_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677936,SAMN02952017,simple,186538,Zaire ebolavirus,G3809,,,,,,,no,,,,,BI,SRA178666,,public,AECD7912D1CFCE0165D4314B50A4D77D,C40731AD45587E25A7182303F7BB8B01
SRR1553546,"Aug 19, 2014","Aug 19, 2014",347670,70229340,347670,202,42,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553546,SRX674207,G3809.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677936,SAMN02952017,simple,186538,Zaire ebolavirus,G3809,,,,,,,no,,,,,BI,SRA178666,,public,9EE56748816DBF4290799F416211855D,C67391F8CE1920B109592112E8778E54

Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1553447,"Aug 19, 2014","Aug 19, 2014",47575,9610150,47575,202,5,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553447,SRX674110,EM124.4_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677887,SAMN02951968,simple,186538,Zaire ebolavirus,EM124.4,,,,,,,no,,,,,BI,SRA178666,,public,4D47AF3F56804DDE13457E0EE0A46D91,2E5FF1E755CC94CFD550C2B9ECF4B636
SRR1553448,"Aug 19, 2014","Aug 19, 2014",111187,22459774,111187,202,13,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553448,SRX674109,EM124.4.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677887,SAMN02951968,simple,186538,Zaire ebolavirus,EM124.4,,,,,,,no,,,,,BI,SRA178666,,public,5FB1E9FDF5AA9F7285A3E5BF7FEA0762,DDE2AF84A46CC61B0E49AA85CAF41C69
SRR1553449,"Aug 19, 2014","Aug 19, 2014",12253,2475106,12253,202,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553449,SRX674112,G3670.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677888,SAMN02951969,simple,186538,Zaire ebolavirus,G3670.1,,,,,,,no,,,,,BI,SRA178666,,public,31476E4A401502F46F00998C5403A9F6,1DC37B8BEFF8F3D9C59A8083ACFDA606
SRR1553450,"Aug 19, 2014","Aug 19, 2014",801920,161987840,801920,202,96,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553450,SRX674111,G3670.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677888,SAMN02951969,simple,186538,Zaire ebolavirus,G3670.1,,,,,,,no,,,,,BI,SRA178666,,public,3BC603029513AEE8D08489701C47E505,B8A1CF51F6E360B20624CF27274669A8
SRR1553451,"Aug 19, 2014","Aug 19, 2014",28161,5688522,28161,202,3,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553451,SRX674114,G3676.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677889,SAMN02951970,simple,186538,Zaire ebolavirus,G3676.1,,,,,,,no,,,,,BI,SRA178666,,public,24F79B52979DF5623AA63CC07433305E,5EA312EDB86A70B3A60AB1094C4427F6
SRR1553452,"Aug 19, 2014","Aug 19, 2014",1080637,218288674,1080637,202,126,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553452,SRX674113,G3676.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677889,SAMN02951970,simple,186538,Zaire ebolavirus,G3676.1,,,,,,,no,,,,,BI,SRA178666,,public,41476D2D309BFB22ABEF53C5E1A2C1C8,DCFD859EA738460F71DA2B6216656CA2
SRR1553453,"Aug 19, 2014","Aug 19, 2014",16482,3329364,16482,202,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553453,SRX674116,G3676.2_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677890,SAMN02951971,simple,186538,Zaire ebolavirus,G3676.2,,,,,,,no,,,,,BI,SRA178666,,public,54632B3CD67281C33381B95665C2DFB7,2DDBE754B05AF50A91541C2CCA94C305
SRR1553454,"Aug 19, 2014","Aug 19, 2014",1095547,221300494,1095547,202,126,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553454,SRX674115,G3676.2.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677890,SAMN02951971,simple,186538,Zaire ebolavirus,G3676.2,,,,,,,no,,,,,BI,SRA178666,,public,B3F45E8932E10F5AA792010EAFCDACBC,47028FD2B31AB6ED03FDDB8CEAEFEBAF
SRR1553455,"Aug 19, 2014","Aug 19, 2014",14252,2878904,14252,202,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553455,SRX674118,G3677.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677891,SAMN02951972,simple,186538,Zaire ebolavirus,G3677.1,,,,,,,no,,,,,BI,SRA178666,,public,638FA298761A74B2A485A46932F598AB,92B547E8779D6D0A6DE7641DA8881BDB
SRR1553456,"Aug 19, 2014","Aug 19, 2014",789057,159389514,789057,202,90,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553456,SRX674117,G3677.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677891,SAMN02951972,simple,186538,Zaire ebolavirus,G3677.1,,,,,,,no,,,,,BI,SRA178666,,public,B1EB55C77A14E3C8572B0041FAD6847B,CA22F59EF3C673B37EED2DD022AD183F
SRR1553457,"Aug 19, 2014","Aug 19, 2014",11555,2334110,11555,202,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553457,SRX674120,G3677.2_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677892,SAMN02951973,simple,186538,Zaire ebolavirus,G3677.2,,,,,,,no,,,,,BI,SRA178666,,public,E1BEA5418C61E6A248BF329FD2923B16,525FF39B1AE2D2C2450662BBF456ED9A
SRR1553458,"Aug 19, 2014","Aug 19, 2014",917348,185304296,917348,202,107,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553458,SRX674119,G3677.2.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677892,SAMN02951973,simple,186538,Zaire ebolavirus,G3677.2,,,,,,,no,,,,,BI,SRA178666,,public,0F4EB0C217C63A8DA5374D6978E7AF72,C4CAC0ADC4935C372ECC6DEE3EB357FE
SRR1553459,"Aug 19, 2014","Aug 19, 2014",33110,6688220,33110,202,3,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553459,SRX674122,G3679.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677893,SAMN02951974,simple,186538,Zaire ebolavirus,G3679.1,,,,,,,no,,,,,BI,SRA178666,,public,092DA92C2334BBB86755DE0D369B3CE6,860491C22F06F5F479DB9C48810C30D1
SRR1553460,"Aug 19, 2014","Aug 19, 2014",677683,136891966,677683,202,82,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553460,SRX674121,G3679.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677893,SAMN02951974,simple,186538,Zaire ebolavirus,G3679.1,,,,,,,no,,,,,BI,SRA178666,,public,2540F150E440186AB731931BA9B3554A,8D6184B3B87C81346D704B3B2509B620
SRR1553461,"Aug 19, 2014","Aug 19, 2014",11726,2368652,11726,202,1,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1553461,SRX674124,G3680.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677894,SAMN02951975,simple,186538,Zaire ebolavirus,G3680.1,,,,,,,no,,,,,BI,SRA178666,,public,FA219046EB28B7A95DA3472924E12F29,8C55C2A7BCDF75E3AFF53F6EF1B278FC
